"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","minute"
"3888","Golden State Warriors","1/25/17",2016,2,8,37,"made shot","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",238,3,"Klay Thompson",16
"3889","Golden State Warriors","1/25/17",2016,1,9,16,"missed shot","Jump Shot","2PT Field Goal",19,"Charlotte Hornets",-70,183,"Klay Thompson",0
"3890","Golden State Warriors","1/25/17",2016,2,6,59,"missed shot","Jump Shot","3PT Field Goal",22,"Charlotte Hornets",227,26,"Klay Thompson",0
"3891","Golden State Warriors","3/14/17",2016,2,6,24,"missed shot","Jump Shot","2PT Field Goal",15,"Philadelphia 76ers",-30,151,"Klay Thompson",0
"3892","Golden State Warriors","3/14/17",2016,3,6,10,"missed shot","Jump Shot","2PT Field Goal",7,"Philadelphia 76ers",20,70,"Klay Thompson",0
"3893","Golden State Warriors","3/14/17",2016,2,7,14,"made shot","Jump Shot","2PT Field Goal",12,"Philadelphia 76ers",87,85,"Klay Thompson",17
"3894","Golden State Warriors","3/14/17",2016,2,0,6,"missed shot","Jump Shot","2PT Field Goal",16,"Philadelphia 76ers",107,124,"Klay Thompson",0
"3895","Golden State Warriors","3/14/17",2016,3,2,5,"missed shot","Jump Shot","2PT Field Goal",18,"Philadelphia 76ers",153,101,"Klay Thompson",0
"3896","Golden State Warriors","3/14/17",2016,2,1,30,"missed shot","Jump Shot","2PT Field Goal",13,"Philadelphia 76ers",-127,36,"Klay Thompson",0
"3897","Golden State Warriors","3/14/17",2016,1,6,13,"made shot","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",210,129,"Klay Thompson",6
"3898","Golden State Warriors","3/14/17",2016,3,5,5,"missed shot","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",195,169,"Klay Thompson",0
"3899","Golden State Warriors","3/14/17",2016,1,11,8,"missed shot","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",238,57,"Klay Thompson",0
"3900","Golden State Warriors","3/14/17",2016,2,9,30,"missed shot","Jump Shot","2PT Field Goal",17,"Philadelphia 76ers",-97,149,"Klay Thompson",0
"3901","Golden State Warriors","4/4/17",2016,3,4,11,"made shot","Jump Shot","3PT Field Goal",32,"Minnesota Timberwolves",181,272,"Klay Thompson",32
"3902","Golden State Warriors","4/4/17",2016,1,5,30,"missed shot","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-20,254,"Klay Thompson",0
"3903","Golden State Warriors","4/4/17",2016,1,10,57,"missed shot","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",-35,237,"Klay Thompson",0
"3904","Golden State Warriors","4/4/17",2016,1,11,23,"made shot","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",230,16,"Klay Thompson",1
"3905","Golden State Warriors","4/4/17",2016,2,8,5,"missed shot","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",-233,16,"Klay Thompson",0
"3906","Golden State Warriors","4/4/17",2016,4,10,40,"missed shot","Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",143,223,"Klay Thompson",0
"3907","Golden State Warriors","4/4/17",2016,3,10,10,"missed shot","Jump Shot","2PT Field Goal",11,"Minnesota Timberwolves",117,26,"Klay Thompson",0
"3908","Golden State Warriors","4/4/17",2016,4,10,33,"missed shot","Jump Shot","2PT Field Goal",3,"Minnesota Timberwolves",28,23,"Klay Thompson",0
"3909","Golden State Warriors","4/4/17",2016,4,5,47,"missed shot","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",-235,-5,"Klay Thompson",0
"3910","Golden State Warriors","4/4/17",2016,3,9,11,"missed shot","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",112,228,"Klay Thompson",0
"3911","Golden State Warriors","12/11/16",2016,4,6,15,"missed shot","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",123,228,"Klay Thompson",0
"3912","Golden State Warriors","12/11/16",2016,4,7,42,"made shot","Jump Shot","2PT Field Goal",13,"Minnesota Timberwolves",-65,120,"Klay Thompson",41
"3913","Golden State Warriors","11/13/16",2016,1,5,6,"missed shot","Jump Shot","3PT Field Goal",24,"Phoenix Suns",225,106,"Klay Thompson",0
"3914","Golden State Warriors","11/13/16",2016,3,6,0,"missed shot","Jump Shot","2PT Field Goal",12,"Phoenix Suns",97,75,"Klay Thompson",0
"3915","Golden State Warriors","11/13/16",2016,1,10,27,"missed shot","Jump Shot","3PT Field Goal",24,"Phoenix Suns",222,105,"Klay Thompson",0
"3916","Golden State Warriors","11/13/16",2016,4,3,33,"missed shot","Jump Shot","3PT Field Goal",25,"Phoenix Suns",182,174,"Klay Thompson",0
"3917","Golden State Warriors","12/11/16",2016,1,10,30,"made shot","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",68,232,"Klay Thompson",2
"3918","Golden State Warriors","12/11/16",2016,4,0,49,"made shot","Jump Shot","2PT Field Goal",20,"Minnesota Timberwolves",209,16,"Klay Thompson",48
"3919","Golden State Warriors","12/11/16",2016,1,9,13,"missed shot","Jump Shot","2PT Field Goal",5,"Minnesota Timberwolves",-47,26,"Klay Thompson",0
"3920","Golden State Warriors","12/11/16",2016,1,0,1,"missed shot","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",22,244,"Klay Thompson",0
"3921","Golden State Warriors","12/11/16",2016,1,9,56,"made shot","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",50,242,"Klay Thompson",3
"3922","Golden State Warriors","12/11/16",2016,3,10,50,"missed shot","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",159,203,"Klay Thompson",0
"3923","Golden State Warriors","12/11/16",2016,2,1,2,"missed shot","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-63,244,"Klay Thompson",0
"3924","Golden State Warriors","12/11/16",2016,1,6,20,"missed shot","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",235,21,"Klay Thompson",0
"3925","Golden State Warriors","12/11/16",2016,4,6,58,"made shot","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",222,70,"Klay Thompson",42
"3926","Golden State Warriors","12/11/16",2016,4,1,19,"missed shot","Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",218,100,"Klay Thompson",0
"3927","Golden State Warriors","12/11/16",2016,2,6,55,"missed shot","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-176,178,"Klay Thompson",0
"3928","Golden State Warriors","12/11/16",2016,4,10,46,"made shot","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",210,126,"Klay Thompson",38
"3929","Golden State Warriors","12/11/16",2016,4,7,45,"missed shot","Jump Shot","2PT Field Goal",16,"Minnesota Timberwolves",-29,159,"Klay Thompson",0
"3930","Golden State Warriors","12/11/16",2016,2,7,12,"missed shot","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",40,237,"Klay Thompson",0
"3931","Golden State Warriors","12/5/16",2016,2,4,59,"missed shot","Jump Shot","3PT Field Goal",28,"Indiana Pacers",-109,267,"Klay Thompson",0
"3932","Golden State Warriors","10/25/16",2016,2,2,23,"missed shot","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",230,43,"Klay Thompson",0
"3933","Golden State Warriors","10/25/16",2016,4,9,56,"missed shot","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",-1,252,"Klay Thompson",0
"3934","Golden State Warriors","10/25/16",2016,3,9,26,"made shot","Jump Shot","2PT Field Goal",4,"San Antonio Spurs",22,38,"Klay Thompson",27
"3935","Golden State Warriors","10/25/16",2016,3,8,31,"missed shot","Jump Shot","3PT Field Goal",26,"San Antonio Spurs",-199,169,"Klay Thompson",0
"3936","Golden State Warriors","10/25/16",2016,1,5,23,"missed shot","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",-230,-5,"Klay Thompson",0
"3937","Golden State Warriors","11/21/16",2016,1,8,46,"missed shot","Jump Shot","3PT Field Goal",25,"Indiana Pacers",200,154,"Klay Thompson",0
"3938","Golden State Warriors","2/1/17",2016,3,9,49,"missed shot","Jump Shot","2PT Field Goal",13,"Charlotte Hornets",132,16,"Klay Thompson",0
"3939","Golden State Warriors","12/30/16",2016,4,0,54,"missed shot","Jump Shot","3PT Field Goal",27,"Dallas Mavericks",125,247,"Klay Thompson",0
"3940","Golden State Warriors","12/30/16",2016,4,0,19,"missed shot","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",204,169,"Klay Thompson",0
"3941","Golden State Warriors","12/1/16",2016,4,9,47,"missed shot","Jump Shot","2PT Field Goal",14,"Houston Rockets",146,16,"Klay Thompson",0
"3942","Golden State Warriors","12/5/16",2016,2,5,32,"missed shot","Jump Shot","3PT Field Goal",24,"Indiana Pacers",-240,46,"Klay Thompson",0
"3943","Golden State Warriors","11/1/16",2016,2,8,30,"missed shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",145,208,"Klay Thompson",0
"3944","Golden State Warriors","11/1/16",2016,2,9,56,"missed shot","Jump Shot","3PT Field Goal",27,"Portland Trail Blazers",-183,200,"Klay Thompson",0
"3945","Golden State Warriors","12/5/16",2016,2,1,50,"missed shot","Jump Shot","3PT Field Goal",23,"Indiana Pacers",232,51,"Klay Thompson",0
"3946","Golden State Warriors","12/5/16",2016,1,4,25,"missed shot","Jump Shot","2PT Field Goal",16,"Indiana Pacers",22,159,"Klay Thompson",0
"3947","Golden State Warriors","12/5/16",2016,1,4,21,"missed shot","Jump Shot","3PT Field Goal",25,"Indiana Pacers",64,249,"Klay Thompson",0
"3948","Golden State Warriors","12/5/16",2016,1,7,5,"missed shot","Jump Shot","2PT Field Goal",17,"Indiana Pacers",105,136,"Klay Thompson",0
"3949","Golden State Warriors","12/5/16",2016,1,10,38,"made shot","Jump Shot","3PT Field Goal",24,"Indiana Pacers",-181,170,"Klay Thompson",2
"3950","Golden State Warriors","12/5/16",2016,3,10,37,"missed shot","Jump Shot","2PT Field Goal",3,"Indiana Pacers",-12,31,"Klay Thompson",0
"3951","Golden State Warriors","12/5/16",2016,1,8,18,"made shot","Jump Shot","2PT Field Goal",20,"Indiana Pacers",205,21,"Klay Thompson",4
"3952","Golden State Warriors","12/5/16",2016,3,6,4,"missed shot","Jump Shot","3PT Field Goal",26,"Indiana Pacers",-192,178,"Klay Thompson",0
"3953","Golden State Warriors","12/5/16",2016,3,7,43,"missed shot","Jump Shot","3PT Field Goal",23,"Indiana Pacers",-230,43,"Klay Thompson",0
"3954","Golden State Warriors","12/1/16",2016,2,1,42,"missed shot","Jump Shot","3PT Field Goal",26,"Houston Rockets",-7,269,"Klay Thompson",0
"3955","Golden State Warriors","11/1/16",2016,3,10,33,"missed shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",181,174,"Klay Thompson",0
"3956","Golden State Warriors","11/1/16",2016,2,7,37,"made shot","Jump Shot","2PT Field Goal",19,"Portland Trail Blazers",-115,159,"Klay Thompson",17
"3957","Golden State Warriors","3/5/17",2016,3,9,4,"missed shot","Jump Shot","2PT Field Goal",17,"New York Knicks",146,101,"Klay Thompson",0
"3958","Golden State Warriors","3/5/17",2016,2,2,21,"missed shot","Jump Shot","3PT Field Goal",24,"New York Knicks",207,129,"Klay Thompson",0
"3959","Golden State Warriors","11/1/16",2016,2,4,16,"missed shot","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",184,195,"Klay Thompson",0
"3960","Golden State Warriors","12/30/16",2016,3,4,28,"made shot","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",197,164,"Klay Thompson",32
"3961","Golden State Warriors","1/18/17",2016,4,10,50,"missed shot","Jump Shot","2PT Field Goal",20,"Oklahoma City Thunder",200,26,"Klay Thompson",0
"3962","Golden State Warriors","11/1/16",2016,4,6,54,"missed shot","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",125,210,"Klay Thompson",0
"3963","Golden State Warriors","11/1/16",2016,2,2,16,"missed shot","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",230,18,"Klay Thompson",0
"3964","Golden State Warriors","11/1/16",2016,4,4,47,"missed shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",78,242,"Klay Thompson",0
"3965","Golden State Warriors","2/25/17",2016,3,7,46,"missed shot","Jump Shot","2PT Field Goal",15,"Brooklyn Nets",-145,61,"Klay Thompson",0
"3966","Golden State Warriors","2/25/17",2016,1,8,18,"made shot","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",-142,208,"Klay Thompson",4
"3967","Golden State Warriors","2/25/17",2016,1,6,52,"missed shot","Jump Shot","2PT Field Goal",19,"Brooklyn Nets",-150,121,"Klay Thompson",0
"3968","Golden State Warriors","2/25/17",2016,3,5,9,"missed shot","Jump Shot","3PT Field Goal",26,"Brooklyn Nets",169,198,"Klay Thompson",0
"3969","Golden State Warriors","2/27/17",2016,2,9,30,"made shot","Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-17,-6,"Klay Thompson",15
"3970","Golden State Warriors","11/1/16",2016,2,2,39,"missed shot","Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-12,2,"Klay Thompson",0
"3971","Golden State Warriors","12/23/16",2016,3,11,46,"missed shot","Layup Shot","2PT Field Goal",1,"Detroit Pistons",10,0,"Klay Thompson",0
"3972","Golden State Warriors","3/28/17",2016,2,9,42,"made shot","Layup Shot","2PT Field Goal",1,"Houston Rockets",12,-1,"Klay Thompson",15
"3973","Golden State Warriors","2/2/17",2016,1,1,13,"made shot","Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",24,11,"Klay Thompson",11
"3974","Golden State Warriors","3/31/17",2016,3,11,4,"made shot","Layup Shot","2PT Field Goal",1,"Houston Rockets",12,8,"Klay Thompson",25
"3975","Golden State Warriors","12/5/16",2016,3,3,1,"missed shot","Layup Shot","2PT Field Goal",1,"Indiana Pacers",9,16,"Klay Thompson",0
"3976","Golden State Warriors","11/4/16",2016,2,1,19,"missed shot","Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",-5,1,"Klay Thompson",0
"3977","Golden State Warriors","2/4/17",2016,4,8,5,"missed shot","Layup Shot","2PT Field Goal",1,"Sacramento Kings",-17,7,"Klay Thompson",0
"3978","Golden State Warriors","1/2/17",2016,3,6,23,"missed shot","Layup Shot","2PT Field Goal",2,"Denver Nuggets",10,21,"Klay Thompson",0
"3979","Golden State Warriors","2/28/17",2016,4,10,59,"missed shot","Layup Shot","2PT Field Goal",2,"Washington Wizards",-22,2,"Klay Thompson",0
"3980","Golden State Warriors","1/2/17",2016,4,11,44,"made shot","Layup Shot","2PT Field Goal",0,"Denver Nuggets",3,-1,"Klay Thompson",37
"3981","Golden State Warriors","2/8/17",2016,4,5,31,"missed shot","Layup Shot","2PT Field Goal",2,"Chicago Bulls",19,16,"Klay Thompson",0
"3982","Golden State Warriors","3/31/17",2016,2,1,21,"made shot","Layup Shot","2PT Field Goal",2,"Houston Rockets",-6,26,"Klay Thompson",23
"3983","Golden State Warriors","3/5/17",2016,2,6,33,"missed shot","Layup Shot","2PT Field Goal",1,"New York Knicks",-11,11,"Klay Thompson",0
"3984","Golden State Warriors","12/17/16",2016,3,11,15,"missed shot","Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",0,28,"Klay Thompson",0
"3985","Golden State Warriors","12/13/16",2016,3,10,8,"missed shot","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-19,11,"Klay Thompson",0
"3986","Golden State Warriors","3/5/17",2016,3,5,18,"made shot","Layup Shot","2PT Field Goal",2,"New York Knicks",24,-10,"Klay Thompson",31
"3987","Golden State Warriors","3/31/17",2016,3,4,56,"missed shot","Layup Shot","2PT Field Goal",1,"Houston Rockets",-2,13,"Klay Thompson",0
"3988","Golden State Warriors","4/4/17",2016,2,11,43,"missed shot","Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",9,7,"Klay Thompson",0
"3989","Golden State Warriors","12/13/16",2016,1,7,31,"missed shot","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-17,11,"Klay Thompson",0
"3990","Golden State Warriors","3/5/17",2016,1,11,44,"made shot","Layup Shot","2PT Field Goal",1,"New York Knicks",9,-5,"Klay Thompson",1
"3991","Golden State Warriors","2/2/17",2016,1,1,18,"missed shot","Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",27,11,"Klay Thompson",0
"3992","Golden State Warriors","3/29/17",2016,3,3,40,"missed shot","Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-17,7,"Klay Thompson",0
"3993","Golden State Warriors","11/4/16",2016,3,10,59,"missed shot","Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-28,6,"Klay Thompson",0
"3994","Golden State Warriors","11/10/16",2016,3,3,48,"missed shot","Layup Shot","2PT Field Goal",0,"Denver Nuggets",4,7,"Klay Thompson",0
"3995","Golden State Warriors","2/28/17",2016,4,10,20,"made shot","Layup Shot","2PT Field Goal",1,"Washington Wizards",12,-1,"Klay Thompson",38
"3996","Golden State Warriors","3/18/17",2016,1,10,4,"missed shot","Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",2,18,"Klay Thompson",0
"3997","Golden State Warriors","2/8/17",2016,3,9,9,"missed shot","Layup Shot","2PT Field Goal",2,"Chicago Bulls",1,26,"Klay Thompson",0
"3998","Golden State Warriors","11/26/16",2016,4,9,7,"made shot","Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",6,11,"Klay Thompson",39
"3999","Golden State Warriors","11/4/16",2016,1,10,26,"missed shot","Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",8,3,"Klay Thompson",0
"4000","Golden State Warriors","1/18/17",2016,3,11,14,"missed shot","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-25,11,"Klay Thompson",0
"4001","Golden State Warriors","12/13/16",2016,4,10,55,"missed shot","Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",10,7,"Klay Thompson",0
"4002","Golden State Warriors","1/8/17",2016,3,5,32,"made shot","Layup Shot","2PT Field Goal",2,"Sacramento Kings",-22,7,"Klay Thompson",31
"4003","Golden State Warriors","11/1/16",2016,2,2,36,"missed shot","Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-22,2,"Klay Thompson",0
"4004","Golden State Warriors","12/8/16",2016,1,5,7,"made shot","Layup Shot","2PT Field Goal",1,"Utah Jazz",2,18,"Klay Thompson",7
"4005","Golden State Warriors","11/1/16",2016,2,2,38,"missed shot","Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",-4,0,"Klay Thompson",0
"4006","Golden State Warriors","12/1/16",2016,1,3,30,"missed shot","Layup Shot","2PT Field Goal",1,"Houston Rockets",4,11,"Klay Thompson",0
"4007","Golden State Warriors","10/28/16",2016,2,3,22,"made shot","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-20,2,"Klay Thompson",21
"4008","Golden State Warriors","11/9/16",2016,2,1,7,"made shot","Layup Shot","2PT Field Goal",2,"Dallas Mavericks",4,26,"Klay Thompson",23
"4009","Golden State Warriors","3/29/17",2016,4,10,51,"made shot","Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-12,0,"Klay Thompson",38
"4010","Golden State Warriors","2/10/17",2016,1,7,26,"made shot","Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",15,3,"Klay Thompson",5
"4011","Golden State Warriors","1/8/17",2016,4,9,43,"missed shot","Layup Shot","2PT Field Goal",4,"Sacramento Kings",40,16,"Klay Thompson",0
"4012","Golden State Warriors","12/28/16",2016,4,3,40,"missed shot","Layup Shot","2PT Field Goal",1,"Toronto Raptors",-7,13,"Klay Thompson",0
"4013","Golden State Warriors","2/1/17",2016,4,7,48,"made shot","Pullup Bank shot","3PT Field Goal",25,"Charlotte Hornets",-201,156,"Klay Thompson",41
"4014","Golden State Warriors","11/28/16",2016,1,4,36,"made shot","Pullup Bank shot","2PT Field Goal",12,"Atlanta Hawks",-122,31,"Klay Thompson",8
"4015","Golden State Warriors","12/8/16",2016,1,7,33,"made shot","Pullup Jump shot","2PT Field Goal",13,"Utah Jazz",-53,126,"Klay Thompson",5
"4016","Golden State Warriors","12/20/16",2016,3,7,58,"missed shot","Pullup Jump shot","3PT Field Goal",23,"Utah Jazz",-238,8,"Klay Thompson",0
"4017","Golden State Warriors","2/23/17",2016,1,9,16,"made shot","Pullup Jump shot","2PT Field Goal",18,"Los Angeles Clippers",-140,121,"Klay Thompson",3
"4018","Golden State Warriors","3/21/17",2016,1,6,39,"made shot","Pullup Jump shot","2PT Field Goal",13,"Dallas Mavericks",9,134,"Klay Thompson",6
"4019","Golden State Warriors","3/31/17",2016,3,5,23,"missed shot","Pullup Jump shot","3PT Field Goal",24,"Houston Rockets",-11,249,"Klay Thompson",0
"4020","Golden State Warriors","2/23/17",2016,1,7,6,"missed shot","Pullup Jump shot","2PT Field Goal",19,"Los Angeles Clippers",-104,169,"Klay Thompson",0
"4021","Golden State Warriors","1/16/17",2016,4,5,42,"made shot","Pullup Jump shot","2PT Field Goal",18,"Cleveland Cavaliers",-166,87,"Klay Thompson",43
